DEV_1, 335324,	 0.047,	 0.030,	 0.970
DEV_1, 335334,	 0.031,	 0.015,	 0.990
DEV_1, 335344,	 0.025,	 0.003,	 0.996
DEV_1, 335354,	 0.014,	 -0.026,	 0.994
DEV_1, 335364,	 0.000,	 -0.039,	 0.971
DEV_1, 335374,	 0.009,	 -0.040,	 0.995
DEV_1, 335384,	 -0.004,	 -0.038,	 1.018
DEV_1, 335394,	 0.006,	 -0.033,	 1.014
DEV_1, 335404,	 0.024,	 -0.014,	 0.991
DEV_1, 335414,	 0.027,	 -0.002,	 1.013
DEV_1, 335424,	 0.033,	 0.026,	 1.010
DEV_1, 335434,	 0.028,	 0.034,	 0.991
DEV_1, 335444,	 0.031,	 0.045,	 0.980
DEV_1, 335454,	 0.013,	 0.023,	 1.025
DEV_1, 335464,	 0.028,	 0.014,	 1.002
DEV_1, 335474,	 0.030,	 -0.001,	 0.990
DEV_1, 335484,	 0.018,	 -0.015,	 1.014
DEV_1, 335494,	 0.019,	 -0.027,	 1.006
DEV_1, 335504,	 0.013,	 -0.026,	 1.007
DEV_1, 335514,	 0.023,	 -0.005,	 1.003
DEV_1, 335524,	 0.028,	 -0.004,	 1.012
DEV_1, 335534,	 0.032,	 0.018,	 0.997
DEV_1, 335544,	 0.036,	 0.022,	 0.993
DEV_1, 335554,	 0.025,	 0.035,	 0.991
DEV_1, 335564,	 0.027,	 0.014,	 1.024
DEV_1, 335574,	 0.021,	 0.006,	 1.004
DEV_1, 335584,	 0.012,	 -0.021,	 0.999
DEV_1, 335594,	 0.012,	 -0.028,	 1.020
DEV_1, 335604,	 0.004,	 -0.032,	 0.987
DEV_1, 335614,	 0.016,	 -0.043,	 1.008
DEV_1, 335624,	 0.010,	 -0.015,	 0.986
DEV_1, 335634,	 0.017,	 -0.016,	 1.014
DEV_1, 335644,	 0.023,	 0.012,	 0.997
DEV_1, 335654,	 0.028,	 0.011,	 1.013
DEV_1, 335664,	 0.037,	 0.027,	 0.994
DEV_1, 335674,	 0.031,	 0.029,	 0.986
DEV_1, 335684,	 0.034,	 0.007,	 1.010
DEV_1, 335694,	 0.038,	 0.015,	 0.974
DEV_1, 335704,	 0.020,	 -0.004,	 1.020
DEV_1, 335714,	 0.021,	 -0.008,	 0.991
DEV_1, 335724,	 0.008,	 -0.016,	 0.985
DEV_1, 335734,	 0.022,	 -0.016,	 1.020
DEV_1, 335744,	 0.032,	 -0.000,	 0.966
DEV_1, 335754,	 0.017,	 0.011,	 1.002
DEV_1, 335764,	 0.015,	 0.028,	 1.010
DEV_1, 335774,	 0.023,	 0.034,	 0.988
DEV_1, 335784,	 0.034,	 0.019,	 1.008
DEV_1, 335794,	 0.021,	 0.013,	 0.975
DEV_1, 335804,	 0.013,	 -0.026,	 1.002
DEV_1, 335814,	 0.009,	 -0.029,	 1.002
DEV_1, 335824,	 0.014,	 -0.046,	 0.982
DEV_1, 335834,	 0.015,	 -0.039,	 1.001
DEV_1, 335844,	 0.009,	 -0.014,	 0.982
DEV_1, 335854,	 0.006,	 -0.011,	 1.029
DEV_1, 335864,	 0.023,	 0.015,	 0.999
DEV_1, 335874,	 0.031,	 0.022,	 1.005
DEV_1, 335884,	 0.037,	 0.031,	 0.988
DEV_1, 335894,	 0.034,	 0.028,	 0.997
DEV_1, 335904,	 0.036,	 0.014,	 1.014
DEV_1, 335914,	 0.020,	 0.012,	 0.980
DEV_1, 335924,	 0.009,	 -0.015,	 1.019
DEV_1, 335934,	 0.018,	 -0.001,	 1.000
DEV_1, 335944,	 0.019,	 -0.024,	 0.990
DEV_1, 335954,	 0.015,	 -0.020,	 1.020
DEV_1, 335964,	 0.004,	 -0.018,	 1.002
DEV_1, 335974,	 0.010,	 0.006,	 1.004
DEV_1, 335984,	 0.018,	 0.026,	 1.010
DEV_1, 335994,	 0.035,	 0.016,	 0.996
DEV_1, 336004,	 0.041,	 0.027,	 1.003
DEV_1, 336014,	 0.036,	 0.019,	 1.001
DEV_1, 336024,	 0.029,	 -0.010,	 1.000
DEV_1, 336034,	 0.024,	 -0.012,	 0.991
DEV_1, 336044,	 0.020,	 -0.026,	 0.989
DEV_1, 336054,	 -0.005,	 -0.044,	 1.004
DEV_1, 336064,	 0.015,	 -0.039,	 0.988
DEV_1, 336074,	 0.007,	 -0.038,	 1.008
DEV_1, 336084,	 0.019,	 -0.002,	 0.994
DEV_1, 336094,	 0.022,	 -0.000,	 1.006
DEV_1, 336104,	 0.027,	 0.020,	 0.991
DEV_1, 336114,	 0.028,	 0.025,	 1.002
DEV_1, 336124,	 0.012,	 0.028,	 1.022
DEV_1, 336134,	 0.023,	 0.023,	 0.991
DEV_1, 336144,	 0.025,	 0.016,	 0.995
DEV_1, 336154,	 0.023,	 -0.001,	 1.009
DEV_1, 336164,	 0.032,	 -0.009,	 0.988
DEV_1, 336174,	 0.015,	 -0.023,	 1.003
DEV_1, 336184,	 0.019,	 -0.001,	 0.992
DEV_1, 336194,	 0.026,	 -0.006,	 0.994
DEV_1, 336204,	 0.036,	 -0.000,	 1.007
DEV_1, 336214,	 0.042,	 0.018,	 0.990
DEV_1, 336224,	 0.023,	 0.016,	 1.001
DEV_1, 336234,	 0.026,	 0.023,	 1.007
DEV_1, 336244,	 0.005,	 -0.006,	 0.988
DEV_1, 336254,	 0.007,	 -0.014,	 0.992
DEV_1, 336264,	 0.004,	 -0.032,	 1.016
DEV_1, 336274,	 0.001,	 -0.024,	 0.985
DEV_1, 336284,	 0.018,	 -0.033,	 1.001
DEV_1, 336294,	 0.023,	 -0.011,	 0.993
DEV_1, 336304,	 0.022,	 -0.014,	 1.002
DEV_1, 336314,	 0.032,	 0.021,	 0.997
DEV_1, 336324,	 0.022,	 0.008,	 0.995
DEV_1, 336334,	 0.035,	 0.029,	 0.991
DEV_1, 336344,	 0.031,	 0.023,	 1.002
DEV_1, 336354,	 0.032,	 -0.002,	 1.001
DEV_1, 336364,	 0.010,	 -0.001,	 1.000
DEV_1, 336374,	 0.021,	 -0.009,	 1.023
DEV_1, 336384,	 0.025,	 -0.018,	 0.994
DEV_1, 336394,	 0.013,	 -0.008,	 0.994
DEV_1, 336404,	 0.018,	 -0.002,	 0.994
DEV_1, 336414,	 0.024,	 -0.005,	 0.988
DEV_1, 336424,	 0.040,	 0.010,	 1.003
DEV_1, 336434,	 0.038,	 0.022,	 0.991
DEV_1, 336444,	 0.031,	 0.025,	 0.992
DEV_1, 336454,	 0.022,	 0.015,	 1.000
DEV_1, 336464,	 0.008,	 0.003,	 0.998
DEV_1, 336474,	 0.013,	 -0.005,	 1.003
DEV_1, 336484,	 0.009,	 -0.021,	 1.006
DEV_1, 336494,	 0.008,	 -0.023,	 0.990
DEV_1, 336504,	 0.018,	 -0.050,	 1.015
DEV_1, 336514,	 0.020,	 -0.011,	 0.991
DEV_1, 336524,	 0.018,	 -0.028,	 1.001
DEV_1, 336534,	 0.028,	 0.014,	 0.994
DEV_1, 336544,	 0.023,	 0.002,	 0.997
DEV_1, 336554,	 0.037,	 0.026,	 0.992
DEV_1, 336564,	 0.035,	 0.025,	 0.994
DEV_1, 336574,	 0.029,	 -0.000,	 1.003
DEV_1, 336584,	 0.040,	 0.018,	 0.981
DEV_1, 336594,	 0.010,	 -0.009,	 1.019
DEV_1, 336604,	 0.026,	 0.002,	 0.995
DEV_1, 336614,	 0.016,	 -0.021,	 0.992
DEV_1, 336624,	 0.017,	 -0.001,	 0.993
DEV_1, 336634,	 0.010,	 -0.016,	 1.008
DEV_1, 336644,	 0.015,	 0.010,	 0.999
